nexrm_propertyid,createdon,createdby,modifiedon,modifiedby,createdbyname,createdbyyominame,modifiedbyname,modifiedbyyominame,organizationid,organizationidname,statecode,statecodename,statuscode,statuscodename,timezoneruleversionnumber,utcconversiontimezonecode,nexrm_name,nexrm_address1,nexrm_city,nexrm_state,nexrm_zip,wcp_propertytypeid,wcp_propertytypeidname,wcp_bedroomsprop,wcp_sqftprop,wcp_county,wcp_countyname,nexrm_fulladdress,nexrm_latitude,nexrm_longitude,nexrm_validatedaddress,nexrm_countyfipscode,nexrm_validatedaddresson,wcp_bathroomsprop
d3206223-4908-ed11-82e4-000d3a364fa5,2022-07-20 16:29:40+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2022-07-20 16:29:41+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-002207,8122 Whites Cove Rd,Pasadena,MD - Maryland,21122.0,858555779.0,Single Family,4.0,2160.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"8122 Whites Cove Road, Pasadena, MD 21122",39.13,-76.5,8122 Whites Cove Rd Pasadena MD 21122-7603,24003.0,2022-07-20 16:29:41+00,2.5
f359f2ec-4a08-ed11-82e4-000d3a364fa5,2022-07-20 16:42:31+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2022-07-20 16:42:32+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-002208,10937 Pope St,Manassas,VA - Virginia,20109.0,858555778.0,Townhouse/Rowhouse,3.0,1380.0,dd6f9450-cff5-e411-80ee-c4346bac3970,Prince William - VA,"10937 Pope Street, Manassas, VA 20109",38.78,-77.52,10937 Pope St Manassas VA 20109-8258,51153.0,2022-07-20 16:42:32+00,4.0
5ebc7833-4f08-ed11-82e4-000d3a364fa5,2022-07-20 17:13:01+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2022-07-20 17:13:02+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-002209,452 Patrick Ave,Richmond,VA - Virginia,23222.0,858555779.0,Single Family,3.0,992.0,37709450-cff5-e411-80ee-c4346bac3970,Richmond City - VA ,"452 Patrick Ave, Richmond VA 23222",37.58,-77.43,452 Patrick Ave Richmond VA 23222-2859,51760.0,2022-07-20 17:13:02+00,1.0
e6e962d6-5008-ed11-82e4-000d3a364fa5,2022-07-20 17:24:51+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2022-07-20 17:24:52+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-002210,7460 Bensville Rd,Waldorf,MD - Maryland,20603.0,858555779.0,Single Family,3.0,1040.0,b36f9450-cff5-e411-80ee-c4346bac3970,Charles - MD,"7460 Bensville Rd, Waldorf, MD 20603",38.61,-77.01,7460 Bensville Rd Waldorf MD 20603-4076,24017.0,2022-07-20 17:24:52+00,1.0
1ebcd152-be1f-ec11-b6e6-000d3a365133,2021-09-27 18:11:29+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-27 18:11:31+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001906,32 Granny Smith Rd,Linden,VA - Virginia,22642.0,858555779.0,Single Family,2.0,1209.0,c96f9450-cff5-e411-80ee-c4346bac3970,Warren - VA,"32 Granny Smith Rd, Linden, VA 22642",38.92,-78.11,32 Granny Smith Rd Linden VA 22642-6236,51187.0,2021-09-27 18:11:31+00,1.0
3fb19e05-6f20-ec11-b6e6-000d3a365133,2021-09-28 15:16:22+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-28 15:16:24+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001907,4931 11th St NE,Washington,DC - District of Columbia,20017.0,858555778.0,Townhouse/Rowhouse,3.0,1044.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"4931 11th St NE, Washington, DC 20017",38.95,-76.99,4931 11th St NE Washington DC 20017-2847,11001.0,2021-09-28 15:16:24+00,1.0
835e576b-7420-ec11-b6e6-000d3a365133,2021-09-28 15:54:57+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-28 15:54:58+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001908,1380 Lenape Rd,West Chester,PA - Pennsylvania,19382.0,858555779.0,Single Family,5.0,2310.0,,,"1380 Lenape Road, West Chester, PA 19382",39.91,-75.64,1380 Lenape Rd West Chester PA 19382-6817,42029.0,2021-09-28 15:54:58+00,2.0
e91749ed-ca22-ec11-b6e6-000d3a365133,2021-10-01 15:19:12+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-10-01 15:19:28+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001912,18607 Glen Willow Way,Germantown,MD - Maryland,20874.0,858555778.0,Townhouse/Rowhouse,2.0,1532.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,"18607 Glen Willow Way, Germantown, MD 20874",39.16,-77.27,18607 Glen Willow Way Germantown MD 20874-2103,24031.0,2021-10-01 15:19:15+00,2.5
1ebc5fde-ce22-ec11-b6e6-000d3a365133,2021-10-01 15:47:29+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-10-01 15:47:30+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001913,2628 Myrtle Ave NE,Washington,DC - District of Columbia,20018.0,858555779.0,Single Family,3.0,2344.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"2628 Myrtle Avenue Northeast, Washington, DC 20018",38.93,-76.97,2628 Myrtle Ave NE Washington DC 20018-2630,11001.0,2021-10-01 15:47:30+00,1.5
a90dfce7-de22-ec11-b6e6-000d3a365133,2021-10-01 17:42:21+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-10-01 17:42:22+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001914,2924 Wetherburn Ct,Woodbridge,VA - Virginia,22191.0,858555778.0,Townhouse/Rowhouse,3.0,1260.0,dd6f9450-cff5-e411-80ee-c4346bac3970,Prince William - VA,"2924 Wetherburn Ct, Woodbridge, VA 22191",38.59,-77.3,2924 Wetherburn Ct Woodbridge VA 22191-4632,51153.0,2021-10-01 17:42:21+00,1.5
beb881ac-e122-ec11-b6e6-000d3a365133,2021-10-01 18:02:05+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-10-01 18:02:06+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001915,404 Dias Dr,Fort Washington,MD - Maryland,20744.0,858555779.0,Single Family,5.0,1798.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"404 Dias Drive, Fort Washington, MD 20744",38.73,-77.0,404 Dias Dr Fort Washington MD 20744-5114,24033.0,2021-10-01 18:02:06+00,3.0
4af0c464-3c21-ec11-b6e6-000d3a3653ae,2021-09-29 15:46:28+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-29 15:46:30+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001909,5006 Stewart Ct,College Park,MD - Maryland,20740.0,858555779.0,Single Family,3.0,1176.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"5006 Stewart Court, College Park, MD 20740",39.02,-76.92,5006 Stewart Ct College Park MD 20740-1144,24033.0,2021-09-29 15:46:30+00,2.5
3fd42cf1-4621-ec11-b6e6-000d3a3653ae,2021-09-29 17:01:58+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-29 17:02:00+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001910,2300 Columbia Pl,Hyattsville,MD - Maryland,20785.0,858555778.0,Townhouse/Rowhouse,1.0,1160.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"2300 Columbia Pl, Hyattsville, MD 20785",38.92,-76.89,2300 Columbia Pl Hyattsville MD 20785-4919,24033.0,2021-09-29 17:01:59+00,1.5
32754bef-4921-ec11-b6e6-000d3a3653ae,2021-09-29 17:23:18+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-09-29 17:23:19+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001911,8601 Shorthills Ct,Clinton,MD - Maryland,20735.0,858555779.0,Single Family,5.0,3972.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"8601 Shorthills Ct, Clinton MD 20735",38.77,-76.85,8601 Shorthills Ct Clinton MD 20735-4604,24033.0,2021-09-29 17:23:19+00,4.0
2f3e3bb7-67f6-e911-a813-000d3a33f7ca,2019-10-24 14:08:15+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-10-24 14:08:17+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001199,2207 13th St NE,Washington,DC,20018.0,858555778.0,Townhouse/Rowhouse,3.0,1536.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"2207 13th St NE, Washington, DC 20018",38.92,-76.99,2207 13th St NE Washington DC 20018-1121,11001.0,2019-10-24 14:08:17+00,1.0
2d8db94d-82f6-e911-a813-000d3a33f7ca,2019-10-24 17:18:35+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-10-24 17:18:36+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001200,1814 Forrest Rd,Parkville,MD,21234.0,858555779.0,Single Family,4.0,1296.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"1814 Forrest Rd, Parkville, MD 21234",39.38,-76.56,1814 Forrest Rd Parkville MD 21234-6117,24005.0,2019-10-24 17:18:36+00,2.0
aaf34240-8df6-e911-a813-000d3a33f7ca,2019-10-24 18:36:56+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-10-24 18:36:57+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001201,8815 Pikesville Rd,Baltimore,MD,21208.0,858555779.0,Single Family,4.0,1824.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"8815 Pikesville Rd, Baltimore, MD 21208",39.39,-76.74,8815 Pikesville Rd Baltimore MD 21208-1116,24005.0,2019-10-24 18:36:57+00,2.0
5469185c-84f4-eb11-94ef-000d3a341c7c,2021-08-03 17:58:15+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-03 17:58:17+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001838,6718 Chew Ave,Philadelphia,PA - Pennsylvania,19119.0,858555779.0,Single Family,3.0,1439.0,aaef1f28-6c86-eb11-a812-00224809de25,Philadelphia - PA ,"6718 Chew Avenue, Philadelphia, PA 19119",40.06,-75.18,6718 Chew Ave Philadelphia PA 19119-1910,42101.0,2021-08-03 17:58:17+00,2.0
66c11da4-8bf4-eb11-94ef-000d3a341c7c,2021-08-03 18:50:20+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-03 18:50:21+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001839,10215 New Hampshire Ave,Silver Spring,MD - Maryland,20903.0,858555779.0,Single Family,3.0,1721.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,"10215 New Hampshire Avenue, Silver Spring, MD 20903",39.02,-76.98,10215 New Hampshire Ave Silver Spring MD 20903-1412,24031.0,2021-08-03 18:50:21+00,3.0
b6d10dbd-58f9-eb11-94ef-000d3a341c7c,2021-08-09 21:28:38+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-09 21:28:39+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001841,10209 Donleigh Dr,Columbia,MD - Maryland,21046.0,858555779.0,Single Family,3.0,1372.0,956f9450-cff5-e411-80ee-c4346bac3970,Howard - MD,"10209 Donleigh Drive, Columbia, MD 21046",39.18,-76.87,10209 Donleigh Dr Columbia MD 21046-1124,24027.0,2021-08-09 21:28:39+00,2.5
e2b3ecaf-5ff9-eb11-94ef-000d3a341c7c,2021-08-09 22:18:18+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-09 22:18:19+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001842,2516 Afton St,Hillcrest Heights,MD - Maryland,20748.0,858555779.0,Single Family,4.0,1260.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"2516 Afton Street, Hillcrest Heights, MD 20748",38.85,-76.96,2516 Afton St Hillcrest Heights MD 20748-2824,24033.0,2021-08-09 22:18:19+00,2.5
911eb091-b9fa-eb11-94ef-000d3a341c7c,2021-08-11 15:34:19+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-11 15:34:21+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001845,2820 Hellerman St,Philadelphia,PA - Pennsylvania,19149.0,858555778.0,Townhouse/Rowhouse,3.0,1132.0,aaef1f28-6c86-eb11-a812-00224809de25,Philadelphia - PA ,"2820 Hellerman Street, Philadelphia, PA 19149",40.03,-75.06,2820 Hellerman St Philadelphia PA 19149-3020,42101.0,2021-08-11 15:34:20+00,1.0
1fb5e630-70fb-eb11-94ef-000d3a341c7c,2021-08-12 13:21:27+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-12 13:21:30+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001846,546 Lemon St,Stowe,PA - Pennsylvania,19464.0,858555779.0,Single Family,1.0,576.0,,,"546 Lemon Street, Stowe, PA 19464",40.25,-75.68,546 Lemon St Stowe PA 19464-6512,42091.0,2021-08-12 13:21:29+00,1.0
2b097a10-62ff-eb11-94ef-000d3a341c7c,2021-08-17 13:50:31+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-17 13:50:36+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001847,1643 Fort Davis Pl SE,Washington,DC - District of Columbia,20020.0,858555778.0,Townhouse/Rowhouse,3.0,1408.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"1643 Fort Davis Pl SE, Washington, DC 20020",38.87,-76.95,1643 Fort Davis Pl SE Washington DC 20020-1048,11001.0,2021-08-17 13:50:36+00,1.5
4c08ac41-65ff-eb11-94ef-000d3a341c7c,2021-08-17 14:13:20+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-17 14:13:21+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001848,3807 Charred Oak Dr,Fort Washington,MD - Maryland,20744.0,858555779.0,Single Family,3.0,1600.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"3807 Charred Oak Dr, Fort Washington, MD 20744",38.77,-76.94,3807 Charred Oak Dr Fort Washington MD 20744-1311,24033.0,2021-08-17 14:13:21+00,1.5
6ac14dda-68ff-eb11-94ef-000d3a341c7c,2021-08-17 14:39:04+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-17 14:39:04+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001849,7235 Donnell Pl Unit A,District Heights,MD - Maryland,20747.0,858555777.0,Condo,1.0,678.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"7235 Donnell Pl Unit #A, District Heights, MD 20747",38.84,-76.88,7235 Donnell Pl Unit A District Heights MD 20747-4294,24033.0,2021-08-17 14:39:04+00,1.0
a579a790-75ff-eb11-94ef-000d3a341c7c,2021-08-17 16:10:01+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-17 16:10:01+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001850,370 N Charlotte St,Pottstown,PA - Pennsylvania,19464.0,858555778.0,Townhouse/Rowhouse,4.0,1574.0,,,"370 North Charlotte Street, Pottstown, PA 19464",40.25,-75.64,370 N Charlotte St Pottstown PA 19464-5362,42091.0,2021-08-17 16:10:01+00,1.5
9739e810-7cff-eb11-94ef-000d3a341c7c,2021-08-17 16:56:37+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-17 16:56:38+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001851,9604 48th Pl,College Park,MD - Maryland,20740.0,858555779.0,Single Family,4.0,1426.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"9604 48th Pl, College Park, MD 20740",39.01,-76.93,9604 48th Pl College Park MD 20740-1612,24033.0,2021-08-17 16:56:38+00,2.0
c45f2b89-5100-ec11-94ef-000d3a341c7c,2021-08-18 18:24:34+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-18 18:24:36+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001852,6330 Lord Fairfax Hwy,Berryville,VA - Virginia,22611.0,858555779.0,Single Family,4.0,2226.0,bd6f9450-cff5-e411-80ee-c4346bac3970,Clarke - VA,"6330 Lord Fairfax Hwy, Berryville, VA 22611",39.13,-77.99,6330 Lord Fairfax Hwy Berryville VA 22611-3646,51043.0,2021-08-18 18:24:36+00,2.5
d67e7c67-5400-ec11-94ef-000d3a341c7c,2021-08-18 18:45:08+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2021-08-18 18:45:09+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001853,906 Woodsdale Rd,Catonsville,MD - Maryland,21228.0,858555779.0,Single Family,3.0,1080.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"906 Woodsdale Road, Catonsville, MD 21228",39.28,-76.74,906 Woodsdale Rd Catonsville MD 21228-3255,24005.0,2021-08-18 18:45:08+00,2.0
f11bef5a-e5bc-ec11-983f-000d3a3451ae,2022-04-15 17:56:26+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2022-04-15 17:56:27+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-002122,7708 Georgia Ave NW,Washington,DC - District of Columbia,20012.0,976560000.0,Multi Family,1.0,,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"7708 Georgia Ave NW, Washington, DC 20012",38.98,-77.03,7708 Georgia Ave NW Washington DC 20012-1612,11001.0,2022-04-15 17:56:27+00,1.0
2336e7e7-2f20-ea11-a810-000d3a33f89d,2019-12-16 18:14:34+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-12-16 18:14:36+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001262,2905 Hewitt Ave,Silver Spring,MD,20906.0,858555779.0,Single Family,5.0,2634.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,"2905 Hewitt Ave, Silver Spring, MD 20906",39.08,-77.06,2905 Hewitt Ave Silver Spring MD 20906-3128,24031.0,2019-12-16 18:14:36+00,3.0
9bf888f6-3920-ea11-a810-000d3a33f89d,2019-12-16 19:26:41+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-12-16 19:26:41+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001263,609 W 39th St,Baltimore,MD,21211.0,858555778.0,Townhouse/Rowhouse,3.0,1296.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,"609 West 39th St, Baltimore, MD 21211",39.34,-76.63,609 W 39th St Baltimore MD 21211-2237,24510.0,2019-12-16 19:26:41+00,1.0
d5c077df-9525-ea11-a810-000d3a33f89d,2019-12-23 15:07:07+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-12-23 15:07:08+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001271,1023 Varnum St NE,Washington,DC,20017.0,858555779.0,Single Family,3.0,1346.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"1023 Varnum St NE, Washington, DC 20017",38.94,-76.99,1023 Varnum St NE Washington DC 20017-2148,11001.0,2019-12-23 15:07:08+00,2.0
7bf17e30-3a2b-ea11-a810-000d3a33f89d,2019-12-30 19:25:54+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-12-30 19:25:55+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001276,4346 G St SE,Washington,DC,20019.0,858555778.0,Townhouse/Rowhouse,3.0,832.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"4346 G St SE, Washington, DC 20019",38.88,-76.94,4346 G St SE Washington DC 20019-4254,11001.0,2019-12-30 19:25:55+00,1.0
10b89fca-4eff-e911-a811-000d3a33f89d,2019-11-04 22:02:31+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,2019-11-04 22:02:34+00,d245e1fa-26c8-e911-a9b8-000d3a367d35,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,Abbey Vicroy,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-001215,1781 Verbena St NW,Washington,DC,20012.0,858555779.0,Single Family,3.0,1441.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"1781 Verbena St NW, Washington, DC 20012",38.99,-77.04,1781 Verbena St NW Washington DC 20012-1048,11001.0,2019-11-04 22:02:33+00,3.0
